time,open,high,low,close,volume,symbol
2018-05-28 07:00:00,11.02,11.06,11.02,,,HC3
2020-03-25 07:00:00,,15.53,15.26,15.26,15000.0,HC3
2020-05-08 07:00:00,,12.64,12.64,12.64,,HC3
2021-07-29 07:00:00,19.97,,19.97,19.97,1910.0,HC3
2022-07-01 07:00:00,28.98,28.98,28.98,28.98,26.0,HC3
2022-07-18 07:00:00,27.8,,,27.8,,HC3
2024-08-09 07:00:00,19.78,19.78,19.78,19.78,100.0,HC3
2024-11-05 07:00:00,23.99,23.99,23.72,23.72,1500.0,HC3
2025-01-22 07:00:00,24.14,24.14,24.14,,200.0,HC3
2026-01-12 07:00:00,26.0,26.0,26.0,26.0,200.0,HC3
2016-08-05 07:00:00,4.96,,4.84,4.96,162740.0,HCD
2016-12-02 07:00:00,5.24,5.37,5.13,,360730.0,HCD
2017-01-25 07:00:00,5.83,5.88,5.83,5.86,202220.0,HCD
2017-05-15 07:00:00,,5.03,4.91,,232500.0,HCD
2018-01-12 07:00:00,,5.47,5.38,5.44,,HCD
2018-01-15 07:00:00,5.36,,,,202600.0,HCD
2018-09-27 07:00:00,,7.35,,7.25,499670.0,HCD
2019-01-29 07:00:00,3.63,,,,,HCD
2019-06-05 07:00:00,2.66,2.75,2.63,2.72,37800.0,HCD
2019-08-16 07:00:00,2.51,,2.51,2.52,,HCD
2020-01-16 07:00:00,,1.73,1.69,,,HCD
2020-04-20 07:00:00,2.09,2.24,2.09,2.24,711430.0,HCD
2020-10-02 07:00:00,1.99,2.04,,,525300.0,HCD
2022-03-10 07:00:00,11.07,11.51,10.91,10.95,814400.0,HCD
2022-03-14 07:00:00,,,10.62,11.11,448400.0,HCD
2022-04-20 07:00:00,10.78,11.11,10.7,10.86,448800.0,HCD
2022-09-28 07:00:00,6.24,6.32,5.93,5.93,57400.0,HCD
2023-03-24 07:00:00,5.29,5.3,,,114700.0,HCD
2023-04-12 07:00:00,,5.76,,5.68,182800.0,HCD
2023-08-16 07:00:00,,,7.78,7.88,613500.0,HCD
2023-08-21 07:00:00,7.3,,7.3,7.54,,HCD
2023-11-16 07:00:00,7.8,,7.61,7.77,278100.0,HCD
2024-01-16 07:00:00,,,7.3,,,HCD
2024-02-05 07:00:00,9.56,9.88,9.46,9.85,,HCD
2024-10-01 07:00:00,10.15,,10.1,,121100.0,HCD
2025-03-26 07:00:00,7.8,7.83,,,,HCD
2025-05-26 07:00:00,6.79,7.17,,,,HCD
2025-09-03 07:00:00,,8.32,8.12,,192100.0,HCD
2018-03-20 07:00:00,,8.58,,8.41,,HDB
2018-03-29 07:00:00,,8.85,8.68,8.79,,HDB
2018-07-10 07:00:00,,7.14,6.91,6.95,598240.0,HDB
2018-07-31 07:00:00,6.97,7.1,,7.05,1501400.0,HDB
2019-06-26 07:00:00,,5.31,5.24,5.27,1348500.0,HDB
2020-08-06 07:00:00,5.05,5.2,4.97,,,HDB
2020-08-26 07:00:00,5.54,5.63,5.52,,661770.0,HDB
2021-08-24 07:00:00,,,10.85,,2542400.0,HDB
2021-10-08 07:00:00,9.87,9.93,,9.93,1393200.0,HDB
2021-11-15 07:00:00,,12.01,11.5,,,HDB
2022-08-17 07:00:00,,10.93,10.74,10.91,4696900.0,HDB
2022-12-01 07:00:00,,8.24,,8.13,3183800.0,HDB
2023-11-17 07:00:00,11.7,11.73,,11.42,7864400.0,HDB
2024-03-07 07:00:00,,14.45,14.27,14.3,,HDB
2024-08-12 07:00:00,16.46,,16.2,16.43,,HDB
2024-12-31 07:00:00,20.32,20.32,,19.66,9184500.0,HDB
2025-06-26 07:00:00,16.85,,16.65,16.73,,HDB
2025-07-18 07:00:00,18.85,18.89,18.58,18.81,14310500.0,HDB
2025-12-02 07:00:00,24.29,24.67,,,,HDB
2026-03-30 07:00:00,,25.3,,25.2,14532900.0,HDB
2016-06-01 07:00:00,4.57,4.8,4.57,,5020.0,HDG
2017-01-06 07:00:00,4.48,4.61,4.48,4.49,,HDG
2017-02-09 07:00:00,4.93,4.99,4.72,,9250.0,HDG
2017-10-19 07:00:00,,,6.46,,,HDG
2018-02-28 07:00:00,,,9.85,,,HDG
2018-12-19 07:00:00,9.01,9.06,8.87,9.02,237420.0,HDG
2019-03-18 07:00:00,,11.35,10.97,,690700.0,HDG
2019-08-01 07:00:00,,,11.6,11.87,1254450.0,HDG
2020-04-06 07:00:00,5.95,,5.95,,494070.0,HDG
2020-06-26 07:00:00,8.98,,8.73,,120180.0,HDG
2020-11-11 07:00:00,10.65,10.67,10.52,10.61,1406470.0,HDG
2020-12-17 07:00:00,14.54,14.67,,14.29,1753830.0,HDG
2021-06-01 07:00:00,19.46,20.62,19.24,20.12,3623200.0,HDG
2021-07-14 07:00:00,,21.43,,21.1,4190300.0,HDG
2022-02-15 07:00:00,,33.68,,,359000.0,HDG
2022-12-21 07:00:00,20.43,,19.18,20.3,1337200.0,HDG
2023-02-22 07:00:00,,19.79,18.83,18.83,1175800.0,HDG
2023-08-10 07:00:00,,26.23,25.15,25.35,2439500.0,HDG
2024-03-26 07:00:00,,23.44,22.84,,1922200.0,HDG
2024-07-16 07:00:00,29.0,29.27,,,4796600.0,HDG
2024-07-25 07:00:00,24.85,,,25.43,,HDG
2024-08-23 07:00:00,,25.97,,25.66,3495500.0,HDG
2024-11-26 07:00:00,25.66,25.88,25.39,,,HDG
2024-12-05 07:00:00,,27.17,,27.17,,HDG
2024-12-20 07:00:00,,27.49,26.91,,,HDG
2018-11-16 07:00:00,11.77,11.77,,11.77,100.0,HEJ
2020-01-14 07:00:00,22.22,25.43,22.22,25.43,,HEJ
2020-08-21 07:00:00,21.27,21.27,,20.8,,HEJ
2022-02-09 07:00:00,48.0,,,47.0,4900.0,HEJ
2022-04-14 07:00:00,47.7,,47.7,50.6,3100.0,HEJ
2022-10-17 07:00:00,15.3,15.3,13.9,,6800.0,HEJ
2022-12-20 07:00:00,14.5,15.4,,15.4,,HEJ
2023-10-02 07:00:00,11.8,,11.8,12.0,1800.0,HEJ
2023-11-23 07:00:00,,11.9,11.9,11.9,,HEJ
2024-01-30 07:00:00,,,10.8,11.0,,HEJ
2024-05-08 07:00:00,11.3,11.3,11.3,11.3,100.0,HEJ
2024-12-10 07:00:00,,,11.4,,,HEJ
2025-12-16 07:00:00,10.3,10.3,,10.0,1000.0,HEJ
2021-07-14 07:00:00,,8.46,8.46,8.46,,HEP
2021-09-22 07:00:00,9.21,9.21,9.21,,100.0,HEP
2023-02-21 07:00:00,10.83,12.7,,11.31,,HEP
2023-04-06 07:00:00,12.62,12.62,,11.31,1300.0,HEP
2023-05-15 07:00:00,12.62,12.62,12.62,,,HEP
2023-05-29 07:00:00,,16.44,,,3000.0,HEP
2023-12-07 07:00:00,10.7,10.79,,10.44,,HEP
2025-04-04 07:00:00,,,,15.91,2700.0,HEP
2025-09-23 07:00:00,16.0,,,16.0,,HEP
2016-03-28 07:00:00,6.63,,6.57,6.57,1100.0,HEV
2016-04-25 07:00:00,,,6.74,,,HEV
2021-04-05 07:00:00,11.7,,11.7,11.87,,HEV
2021-04-29 07:00:00,12.43,14.52,12.43,12.43,,HEV
2021-11-19 07:00:00,15.06,15.24,,15.24,4100.0,HEV
2022-05-26 07:00:00,43.99,,43.99,43.99,,HEV
2023-01-04 07:00:00,34.48,34.48,,,,HEV
2025-07-03 07:00:00,16.7,18.0,,18.0,,HEV
2016-04-27 07:00:00,,5.43,5.36,5.43,22925.0,HHG
2016-06-16 07:00:00,6.39,6.46,6.26,,120200.0,HHG
2016-09-19 07:00:00,7.47,,,7.08,,HHG
2017-04-17 07:00:00,,7.73,,7.42,217630.0,HHG
2017-06-06 07:00:00,,,6.87,7.03,,HHG
2017-11-17 07:00:00,,5.89,5.73,5.81,117900.0,HHG
2018-03-23 07:00:00,4.81,4.81,4.65,4.73,288900.0,HHG
2018-04-19 07:00:00,4.73,4.73,,4.56,,HHG
2018-06-20 07:00:00,,,,,184000.0,HHG
2019-06-27 07:00:00,,,1.5,,,HHG
2020-03-10 07:00:00,,,,1.3,36820.0,HHG
2020-06-01 07:00:00,1.1,1.2,1.1,1.1,32630.0,HHG
2020-06-12 07:00:00,1.5,1.6,1.4,,42188.0,HHG
2020-06-22 07:00:00,,,1.4,,,HHG
2020-08-04 07:00:00,1.2,,1.2,1.2,200.0,HHG
2020-08-06 07:00:00,1.2,,,1.1,,HHG
2020-09-11 07:00:00,,1.4,1.3,,,HHG
2020-12-04 07:00:00,,1.3,1.2,1.2,,HHG
2022-11-10 07:00:00,1.7,1.7,1.5,1.5,231825.0,HHG
2023-02-27 07:00:00,,,1.3,1.4,,HHG
2023-07-10 07:00:00,2.5,2.6,,,416764.0,HHG
2023-08-22 07:00:00,2.6,,2.4,2.6,688572.0,HHG
2023-09-19 07:00:00,2.5,2.6,,2.5,263884.0,HHG
2024-06-21 07:00:00,2.0,,1.9,2.1,498790.0,HHG
2024-09-20 07:00:00,1.7,1.9,,1.8,1007184.0,HHG
2025-01-23 07:00:00,,1.6,,,505030.0,HHG
2025-07-16 07:00:00,1.6,,,,,HHG
2025-07-18 07:00:00,1.8,,1.6,1.6,,HHG
2025-11-17 07:00:00,,1.4,1.3,1.4,,HHG
2026-02-10 07:00:00,1.2,1.2,1.0,,271400.0,HHG
2018-07-30 07:00:00,2.64,2.68,2.63,2.68,92620.0,HID
2018-08-22 07:00:00,2.54,,2.5,2.52,70070.0,HID
2018-12-12 07:00:00,2.32,2.34,,2.34,32460.0,HID
2019-03-07 07:00:00,,2.39,2.3,,64850.0,HID
2019-10-16 07:00:00,2.42,,,2.41,,HID
2020-02-21 07:00:00,2.35,2.35,2.3,2.3,47900.0,HID
2020-04-08 07:00:00,,2.06,1.97,2.05,,HID
2021-01-08 07:00:00,3.08,3.08,2.96,,467800.0,HID
2021-01-26 07:00:00,3.81,3.81,3.66,3.69,902300.0,HID
2021-03-19 07:00:00,4.26,4.31,4.26,4.3,201200.0,HID
2021-09-20 07:00:00,6.6,7.0,6.6,,,HID
2022-01-26 07:00:00,,9.8,8.65,,,HID
2022-04-25 07:00:00,7.8,7.8,,,636700.0,HID
2023-02-02 07:00:00,3.15,3.22,3.05,,420700.0,HID
2023-03-02 07:00:00,3.0,3.0,2.96,,82600.0,HID
2024-08-27 07:00:00,,,2.7,2.7,33900.0,HID
2024-09-23 07:00:00,,2.75,2.69,2.72,32400.0,HID
2024-11-29 07:00:00,,2.66,2.6,,11800.0,HID
2025-02-07 07:00:00,2.81,2.9,,2.9,148700.0,HID
2025-07-10 07:00:00,2.92,2.92,,2.9,352600.0,HID
2025-10-02 07:00:00,3.8,3.8,,3.8,,HID
2025-10-24 07:00:00,3.4,,,,531200.0,HID
2025-12-16 07:00:00,7.32,7.32,7.32,7.32,110700.0,HID
2026-03-30 07:00:00,4.95,,4.95,5.35,992000.0,HID
2026-04-15 07:00:00,5.0,5.07,4.8,4.89,578100.0,HID
2023-11-21 07:00:00,19.0,,,19.0,,HIO
2024-01-29 07:00:00,25.5,,24.3,25.2,33600.0,HIO
2024-08-06 07:00:00,12.6,14.6,11.1,12.2,879901.0,HIO
2024-08-13 07:00:00,,11.4,,10.7,,HIO
2024-09-23 07:00:00,,12.7,,11.8,627220.0,HIO
2025-05-07 07:00:00,7.4,7.4,7.2,7.3,,HIO
2025-06-19 07:00:00,7.1,7.1,7.1,7.1,,HIO
2026-01-28 07:00:00,,7.6,,7.4,6000.0,HIO
2026-03-18 07:00:00,7.4,,,7.5,14100.0,HIO
2026-04-22 07:00:00,7.5,7.6,7.5,7.5,4000.0,HIO
2017-05-30 07:00:00,4.56,4.56,4.1,4.56,14300.0,HKT
2018-03-05 07:00:00,2.5,2.5,2.4,,27900.0,HKT
2018-06-08 07:00:00,1.8,1.9,,,113500.0,HKT
2020-07-14 07:00:00,6.4,6.4,,,300.0,HKT
2021-03-24 07:00:00,7.1,7.1,6.9,6.9,34910.0,HKT
2021-11-30 07:00:00,7.4,7.4,7.1,7.2,,HKT
2021-12-13 07:00:00,7.6,7.8,,,9475.0,HKT
2022-11-04 07:00:00,,,,,100.0,HKT
2023-01-30 07:00:00,6.4,7.0,6.4,,200.0,HKT
2023-02-23 07:00:00,6.5,6.5,,6.5,100.0,HKT
2023-06-27 07:00:00,5.9,6.0,5.7,,17500.0,HKT
2023-08-02 07:00:00,,5.8,5.6,5.8,,HKT
2023-09-25 07:00:00,5.3,5.3,5.3,,100.0,HKT
2024-02-15 07:00:00,4.5,5.0,,,,HKT
2026-04-21 07:00:00,20.5,20.5,20.0,20.0,,HKT
2019-03-22 07:00:00,11.49,,,11.49,500.0,HLS
2020-02-26 07:00:00,13.32,,,,100.0,HLS
2025-02-24 07:00:00,23.03,23.03,23.03,,,HLS
2025-07-11 07:00:00,15.0,,15.0,15.0,100.0,HLS
2022-06-06 07:00:00,8.07,,7.99,,,HMR
2022-10-07 07:00:00,6.17,,,6.49,,HMR
2022-11-18 07:00:00,,5.38,,4.98,25000.0,HMR
2023-03-02 07:00:00,,7.43,7.04,7.12,,HMR
2023-03-23 07:00:00,6.22,6.4,6.22,6.4,12710.0,HMR
2023-04-11 07:00:00,,,6.31,6.49,15300.0,HMR
2023-06-16 07:00:00,6.94,,6.85,6.85,,HMR
2023-07-21 07:00:00,,7.21,,7.21,,HMR
2023-12-01 07:00:00,,7.21,,,21200.0,HMR
2024-05-22 07:00:00,35.0,35.0,,,33561.0,HMR
2025-08-11 07:00:00,11.8,12.4,11.8,12.0,,HMR
2026-03-17 07:00:00,,,10.0,,8100.0,HMR
2017-08-10 07:00:00,19.73,19.73,,19.73,,HMS
2018-04-13 07:00:00,21.01,,21.01,,5200.0,HMS
2019-03-07 07:00:00,16.44,,16.44,,200.0,HMS
2020-01-15 07:00:00,,,,16.49,100.0,HMS
2021-11-29 07:00:00,32.86,34.42,32.86,34.11,26410.0,HMS
2021-12-07 07:00:00,,32.86,,32.07,16100.0,HMS
2022-07-12 07:00:00,24.25,24.25,,24.25,3100.0,HMS
2022-08-24 07:00:00,21.9,21.9,,21.9,300.0,HMS
2023-07-28 07:00:00,,29.82,28.79,,,HMS
2023-10-12 07:00:00,,,30.79,30.79,,HMS
2025-07-24 07:00:00,33.97,,,33.97,9300.0,HMS
2025-08-14 07:00:00,33.97,,33.59,,,HMS
2025-08-25 07:00:00,33.97,,,33.97,1000.0,HMS
2017-07-03 07:00:00,,26.19,26.19,26.19,110.0,HOT
2018-11-02 07:00:00,,23.85,23.85,,10.0,HOT
2019-04-09 07:00:00,30.25,30.25,30.21,30.25,500.0,HOT
2020-07-23 07:00:00,45.2,48.6,45.2,48.6,,HOT
2021-06-22 07:00:00,,30.95,30.95,30.95,100.0,HOT
2022-03-21 07:00:00,38.5,38.5,,38.5,2500.0,HOT
2022-07-25 07:00:00,29.1,,29.1,,900.0,HOT
2022-08-29 07:00:00,28.2,30.75,,30.75,,HOT
2022-09-26 07:00:00,28.05,29.35,28.0,29.35,400.0,HOT
2023-03-02 07:00:00,21.4,,21.4,21.4,2600.0,HOT
2023-07-12 07:00:00,17.0,19.3,17.0,19.3,,HOT
2023-08-29 07:00:00,,,19.4,19.8,300.0,HOT
2024-05-21 07:00:00,14.0,14.0,,14.0,50.0,HOT
2025-04-29 07:00:00,18.9,18.9,,18.9,,HOT
2016-07-14 07:00:00,,,,4.14,,HPD
2016-12-02 07:00:00,4.28,4.45,4.28,,1500.0,HPD
2017-02-24 07:00:00,,4.96,4.96,4.96,6000.0,HPD
2019-02-22 07:00:00,,,,,11000.0,HPD
2019-06-20 07:00:00,10.61,10.67,,10.67,,HPD
2019-08-14 07:00:00,10.28,10.28,,10.28,400.0,HPD
2022-03-25 07:00:00,,,16.27,16.27,1500.0,HPD
2022-06-17 07:00:00,16.15,17.23,,,6300.0,HPD
2022-10-27 07:00:00,,16.87,16.87,16.87,100.0,HPD
2023-08-03 07:00:00,17.82,,17.82,,1000.0,HPD
2024-05-30 07:00:00,,23.9,22.86,23.64,9600.0,HPD
2024-10-16 07:00:00,,,20.1,20.1,,HPD
2025-03-13 07:00:00,20.0,,20.0,20.0,1600.0,HPD
2025-05-05 07:00:00,,18.02,,,,HPD
2025-06-04 07:00:00,17.92,18.02,,18.02,13200.0,HPD
2025-07-10 07:00:00,16.32,16.32,16.13,16.32,,HPD
2025-10-27 07:00:00,,16.6,16.51,,6100.0,HPD
2025-11-14 07:00:00,16.59,,,16.68,7700.0,HPD
2025-12-19 07:00:00,16.59,16.59,16.59,16.59,200.0,HPD
2026-04-23 07:00:00,16.7,16.7,16.5,16.5,7100.0,HPD
2019-04-03 07:00:00,6.98,,6.39,6.98,400.0,HPH
2021-06-09 07:00:00,,5.87,5.58,5.58,1200.0,HPH
2022-01-06 07:00:00,11.35,11.35,11.35,,,HPH
2022-07-26 07:00:00,12.22,,,12.22,500.0,HPH
2024-09-30 07:00:00,,15.8,15.8,15.8,400.0,HPH
2016-06-28 07:00:00,17.3,17.3,17.3,,,HPM
2016-09-13 07:00:00,,18.3,18.1,,400.0,HPM
2017-01-03 07:00:00,18.7,18.7,,18.7,,HPM
2017-08-21 07:00:00,19.5,19.5,19.4,19.4,200.0,HPM
2017-09-22 07:00:00,,,19.7,19.7,,HPM
2017-10-16 07:00:00,19.8,19.9,19.8,19.9,200.0,HPM
2018-01-05 07:00:00,20.6,20.6,,,,HPM
2018-03-15 07:00:00,15.6,15.6,15.6,15.6,100.0,HPM
2018-12-11 07:00:00,,15.24,14.84,15.24,325710.0,HPX
2019-07-19 07:00:00,17.45,17.78,,,358190.0,HPX
2019-08-08 07:00:00,,,17.38,17.61,619570.0,HPX
2019-09-06 07:00:00,,17.45,,,321580.0,HPX
2019-09-09 07:00:00,17.12,17.45,16.26,17.38,367050.0,HPX
2019-09-25 07:00:00,,17.78,17.12,,542380.0,HPX
2019-11-18 07:00:00,17.65,17.65,,,,HPX
2021-01-07 07:00:00,,27.66,25.71,27.62,,HPX
2021-01-28 07:00:00,29.88,30.53,,29.58,,HPX
2021-07-26 07:00:00,24.88,26.97,,,361300.0,HPX
2021-10-05 07:00:00,,,30.4,30.45,,HPX
2021-11-09 07:00:00,33.8,34.5,,,792900.0,HPX
2022-09-12 07:00:00,26.0,26.05,,,303600.0,HPX
2023-04-24 07:00:00,4.05,4.09,4.01,,2694400.0,HPX
2023-05-17 07:00:00,4.1,4.33,4.1,,13485700.0,HPX
2026-04-13 07:00:00,5.1,,5.01,5.09,,HPX
2022-08-24 07:00:00,8.54,8.69,8.54,,,HSP
2022-10-10 07:00:00,,8.85,8.85,,1.0,HSP
2025-05-26 07:00:00,,14.8,14.7,14.8,200.0,HSP
2025-07-10 07:00:00,,14.5,14.5,,300.0,HSP
2025-07-29 07:00:00,,14.6,14.6,,1200.0,HSP
2026-02-05 07:00:00,14.1,14.2,14.1,14.2,,HSP
2016-01-29 07:00:00,,13.87,13.17,,1000.0,HT1
2016-03-25 07:00:00,13.33,,,,25620.0,HT1
2016-04-27 07:00:00,14.25,,14.14,14.51,69000.0,HT1
2016-05-20 07:00:00,15.27,,15.05,,7460.0,HT1
2016-10-10 07:00:00,15.7,,15.64,15.86,,HT1
2016-12-15 07:00:00,,,13.55,13.61,18910.0,HT1
2017-03-03 07:00:00,,12.32,,,128090.0,HT1
2017-09-14 07:00:00,10.55,10.55,,10.39,501670.0,HT1
2018-01-18 07:00:00,,12.0,11.55,,,HT1
2018-05-14 07:00:00,9.22,,8.84,8.87,123080.0,HT1
2018-09-28 07:00:00,10.45,,,10.32,,HT1
2018-10-11 07:00:00,10.03,,9.76,9.76,546660.0,HT1
2018-10-12 07:00:00,9.34,,9.15,10.18,,HT1
2019-11-20 07:00:00,,,12.21,,,HT1
2020-10-29 07:00:00,,12.38,,,,HT1
2021-05-28 07:00:00,,,13.31,13.45,443500.0,HT1
2022-10-12 07:00:00,10.05,,9.9,10.48,,HT1
2022-10-28 07:00:00,,9.76,9.37,,353100.0,HT1
2023-04-13 07:00:00,14.08,14.23,13.99,14.04,449600.0,HT1
2023-06-27 07:00:00,,,,15.81,1288500.0,HT1
2024-01-15 07:00:00,12.43,12.53,12.23,12.23,,HT1
2024-06-26 07:00:00,,13.23,,12.88,405000.0,HT1
2025-04-14 07:00:00,10.74,10.79,10.44,,382000.0,HT1
2016-05-11 07:00:00,10.3,,10.2,10.41,3100.0,HTC
2019-08-29 07:00:00,14.57,,,,3200.0,HTC
2020-03-05 07:00:00,,12.04,12.04,12.04,,HTC
2023-06-07 07:00:00,,18.59,,,204.0,HTC
2023-09-12 07:00:00,19.2,19.2,19.2,19.2,2.0,HTC
2023-10-31 07:00:00,17.52,,17.52,,1100.0,HTC
2024-06-10 07:00:00,20.08,20.08,20.08,,,HTC
2024-08-15 07:00:00,19.43,19.43,,19.43,100.0,HTC
2026-04-28 07:00:00,36.5,36.5,30.2,36.5,27600.0,HTC
2017-09-15 07:00:00,7.0,7.25,,7.2,,HTT
2017-11-16 07:00:00,,6.58,6.06,6.39,2296180.0,HTT
2018-01-02 07:00:00,4.45,4.5,4.4,,185440.0,HTT
2018-05-23 07:00:00,,2.67,,2.65,10950.0,HTT
2018-08-01 07:00:00,2.51,2.57,2.41,2.5,204480.0,HTT
2018-10-23 07:00:00,2.11,2.11,1.99,,,HTT
2019-07-09 07:00:00,,,1.57,1.62,,HTT
2019-11-07 07:00:00,,1.29,1.19,1.28,14080.0,HTT
2020-01-13 07:00:00,1.12,,1.05,,5980.0,HTT
2020-01-22 07:00:00,1.07,,1.02,,,HTT
2020-03-25 07:00:00,1.09,1.09,1.01,1.01,40130.0,HTT
2020-12-25 07:00:00,0.8,,,0.7,288005.0,HTT
2021-01-15 07:00:00,0.9,0.9,0.8,,157664.0,HTT
2024-08-16 07:00:00,1.3,1.4,1.3,,30204.0,HTT
2015-11-05 07:00:00,3.31,3.31,3.31,3.31,,HU3
2016-01-14 07:00:00,3.15,3.15,3.02,3.02,4110.0,HU3
2017-01-18 07:00:00,4.18,4.18,,4.18,10.0,HU3
2017-08-17 07:00:00,,4.24,4.19,4.24,5490.0,HU3
2017-11-16 07:00:00,,4.74,4.74,,10.0,HU3
2017-12-29 07:00:00,4.79,,4.59,4.59,1050.0,HU3
2018-05-07 07:00:00,6.63,6.63,6.56,6.61,5530.0,HU3
2018-05-11 07:00:00,6.56,,,6.56,21290.0,HU3
2018-11-08 07:00:00,6.48,,6.48,6.48,,HU3
2020-03-20 07:00:00,6.14,,6.14,6.14,,HU3
2021-10-05 07:00:00,7.32,7.32,,,,HU3
2022-05-17 07:00:00,,,,7.75,,HU3
2022-10-12 07:00:00,5.39,5.39,,5.2,7500.0,HU3
2023-08-02 07:00:00,,,4.5,4.5,100.0,HU3
2023-09-29 07:00:00,4.6,4.6,,4.5,4900.0,HU3
2024-01-26 07:00:00,4.5,4.5,,4.3,,HU3
2024-08-02 07:00:00,3.4,,3.4,3.5,,HU3
2024-12-13 07:00:00,3.6,,3.6,3.7,35600.0,HU3
2025-02-13 07:00:00,,,,3.6,6100.0,HU3
2015-12-31 07:00:00,3.67,,3.61,3.67,4900.0,ICG
2016-05-05 07:00:00,4.29,4.35,4.29,4.35,2100.0,ICG
2016-11-10 07:00:00,4.48,4.48,,4.35,,ICG
2018-05-08 07:00:00,4.03,4.22,4.03,,29700.0,ICG
2018-06-18 07:00:00,4.29,,4.29,4.29,8090.0,ICG
2019-07-10 07:00:00,,5.84,5.84,5.84,100.0,ICG
2020-04-23 07:00:00,4.57,4.74,4.49,4.74,10116.0,ICG
2020-05-11 07:00:00,4.57,4.65,4.41,4.65,,ICG
2020-10-21 07:00:00,5.4,5.4,,5.4,40.0,ICG
2021-04-28 07:00:00,6.82,,6.82,7.4,2400.0,ICG
2021-05-24 07:00:00,6.82,,6.82,,32500.0,ICG
2021-07-22 07:00:00,6.57,6.57,,6.57,200.0,ICG
2025-02-18 07:00:00,7.8,7.8,7.6,7.7,3605.0,ICG
2025-05-09 07:00:00,8.7,,8.3,,35800.0,ICG
2025-12-15 07:00:00,,17.3,,,,ICG
2026-03-02 07:00:00,19.3,,,,13600.0,ICG
2016-03-17 07:00:00,3.75,,,,714650.0,IDI
2016-06-13 07:00:00,3.32,3.32,3.28,3.32,,IDI
2017-09-08 07:00:00,,,2.72,2.72,28660.0,IDI
2017-12-15 07:00:00,6.1,6.18,6.04,,,IDI
2018-08-21 07:00:00,6.12,,6.04,6.07,1506880.0,IDI
2019-09-05 07:00:00,,,,,390290.0,IDI
2019-10-22 07:00:00,4.64,4.64,,4.57,1164750.0,IDI
2020-05-06 07:00:00,,,2.97,2.99,,IDI
2020-08-13 07:00:00,,,3.24,3.25,1346500.0,IDI
2020-09-14 07:00:00,3.64,,,3.73,,IDI
2021-01-08 07:00:00,6.42,6.42,,6.17,4030600.0,IDI
2021-02-24 07:00:00,4.89,5.01,4.77,4.86,2180300.0,IDI
2021-04-28 07:00:00,5.09,,5.06,5.14,900800.0,IDI
2022-01-10 07:00:00,12.35,12.81,12.11,12.35,,IDI
2022-03-04 07:00:00,,13.94,13.59,13.63,3511600.0,IDI
2022-04-08 07:00:00,20.54,20.58,19.22,19.26,6787900.0,IDI
2022-05-18 07:00:00,15.76,16.11,,15.49,2601100.0,IDI
2022-08-18 07:00:00,16.42,16.69,16.19,16.23,,IDI
2022-11-02 07:00:00,,,9.69,,,IDI
2023-10-12 07:00:00,,12.2,11.7,11.82,3349900.0,IDI
2024-05-15 07:00:00,9.73,9.77,,9.65,1076200.0,IDI
2024-09-16 07:00:00,9.28,9.39,9.15,9.15,,IDI
2025-02-26 07:00:00,7.78,7.78,,,622400.0,IDI
2025-09-16 07:00:00,9.19,9.19,8.61,,,IDI
2016-05-18 07:00:00,4.55,4.6,4.55,4.6,3500.0,IDV
2016-07-06 07:00:00,6.34,6.77,,,,IDV
2016-09-30 07:00:00,,,7.06,7.28,3250.0,IDV
2016-10-21 07:00:00,7.65,7.85,7.37,7.77,,IDV
2017-07-28 07:00:00,8.98,,8.98,,50820.0,IDV
2017-08-31 07:00:00,,9.91,9.84,,,IDV
2017-09-12 07:00:00,9.68,9.68,,9.56,36653.0,IDV
2018-07-19 07:00:00,8.33,8.33,7.63,,15511.0,IDV
2020-02-27 07:00:00,12.23,12.23,12.1,,,IDV
2020-04-15 07:00:00,10.97,11.46,,11.46,1200.0,IDV
2021-12-13 07:00:00,,,25.98,26.7,13780.0,IDV
2022-04-07 07:00:00,30.55,30.55,,30.31,,IDV
2022-06-29 07:00:00,,20.82,20.24,,6096.0,IDV
2023-08-14 07:00:00,21.34,21.46,21.22,21.22,18930.0,IDV
2023-09-21 07:00:00,20.52,21.75,,21.69,2610.0,IDV
2024-08-20 07:00:00,26.59,,,26.66,,IDV
2025-07-31 07:00:00,,24.08,23.24,23.74,37100.0,IDV
2025-08-25 07:00:00,22.9,22.98,22.65,22.73,10100.0,IDV
2025-09-05 07:00:00,,22.82,22.4,,27600.0,IDV
2025-12-11 07:00:00,23.15,23.57,23.15,23.32,,IDV
2016-04-27 07:00:00,7.45,7.45,,7.45,100.0,IHK
2017-11-21 07:00:00,7.94,7.94,,,110.0,IHK
2021-08-11 07:00:00,22.79,22.79,,22.79,,IHK
2026-04-14 07:00:00,6.9,6.9,6.9,6.9,100.0,IHK
2016-06-13 07:00:00,,,3.05,3.09,,IJC
2016-06-30 07:00:00,,3.16,3.09,3.09,482860.0,IJC
2016-07-08 07:00:00,,3.23,3.12,,787220.0,IJC
2017-08-18 07:00:00,,4.92,4.7,4.8,756060.0,IJC
2018-03-02 07:00:00,,,3.47,3.62,304680.0,IJC
2018-06-25 07:00:00,,,,3.69,131080.0,IJC
2019-11-13 07:00:00,6.83,6.87,6.76,6.8,291410.0,IJC
2021-01-12 07:00:00,13.44,,,13.85,1153500.0,IJC
